sdg,doi,keys
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Innovators', 'link': 'https://sdg-pathfinder.org/topic/innovators'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Science, Technology And Innovation Policy', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-policy'}, {'key': 'Science, Technology And Innovation Activities', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-activities'}, {'key': 'Innovators', 'link': 'https://sdg-pathfinder.org/topic/innovators'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Infrastructure Investment', 'link': 'https://sdg-pathfinder.org/topic/infrastructure-investment'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Information And Communication Technologies Access', 'link': 'https://sdg-pathfinder.org/topic/information-and-communication-technologies-access'}, {'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Mobile Money', 'link': 'https://sdg-pathfinder.org/topic/mobile-money'}, {'key': 'Mobile Broadband', 'link': 'https://sdg-pathfinder.org/topic/mobile-broadband'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Innovators', 'link': 'https://sdg-pathfinder.org/topic/innovators'}, {'key': 'Innovation Activities', 'link': 'https://sdg-pathfinder.org/topic/innovation-activities'}, {'key': 'Inclusive Innovation', 'link': 'https://sdg-pathfinder.org/topic/inclusive-innovation'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Low Carbon Economy', 'link': 'https://sdg-pathfinder.org/topic/low-carbon-economy'}, {'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Low Carbon Transition', 'link': 'https://sdg-pathfinder.org/topic/low-carbon-transition'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Science, Technology And Innovation Policy', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-policy'}, {'key': 'Blockchain', 'link': 'https://sdg-pathfinder.org/topic/blockchain'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Public Transportation', 'link': 'https://sdg-pathfinder.org/topic/public-transportation'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Broadcast Signal', 'link': 'https://sdg-pathfinder.org/topic/broadcast-signal'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Urban Public Transport', 'link': 'https://sdg-pathfinder.org/topic/urban-public-transport'}, {'key': 'Local Public Transport', 'link': 'https://sdg-pathfinder.org/topic/local-public-transport'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Artificial Intelligence', 'link': 'https://sdg-pathfinder.org/topic/artificial-intelligence'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Mobile Broadband', 'link': 'https://sdg-pathfinder.org/topic/mobile-broadband'}, {'key': 'Information And Communication Technologies Access', 'link': 'https://sdg-pathfinder.org/topic/information-and-communication-technologies-access'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}, {'key': 'Sustainable And Resilient Infrastructure', 'link': 'https://sdg-pathfinder.org/topic/sustainable-and-resilient-infrastructure'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Science, Technology And Innovation Policy', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-policy'}, {'key': 'Science, Technology And Innovation Activities', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-activities'}, {'key': 'Innovators', 'link': 'https://sdg-pathfinder.org/topic/innovators'}, {'key': 'Inclusive Innovation', 'link': 'https://sdg-pathfinder.org/topic/inclusive-innovation'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Sustainable Production', 'link': 'https://sdg-pathfinder.org/topic/sustainable-production'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Green Investment Bank', 'link': 'https://sdg-pathfinder.org/topic/green-investment-bank'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Transportation Infrastructure', 'link': 'https://sdg-pathfinder.org/topic/transportation-infrastructure'}, {'key': 'Local Infrastructure', 'link': 'https://sdg-pathfinder.org/topic/local-infrastructure'}, {'key': 'Provincial Roads', 'link': 'https://sdg-pathfinder.org/topic/provincial-roads'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Mobile Money', 'link': 'https://sdg-pathfinder.org/topic/mobile-money'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}, {'key': 'Fixed Broadband Access', 'link': 'https://sdg-pathfinder.org/topic/fixed-broadband-access'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Science, Technology And Innovation Policy', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-policy'}, {'key': 'Blockchain', 'link': 'https://sdg-pathfinder.org/topic/blockchain'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Artificial Intelligence', 'link': 'https://sdg-pathfinder.org/topic/artificial-intelligence'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Green Economy', 'link': 'https://sdg-pathfinder.org/topic/green-economy'}, {'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Green Jobs', 'link': 'https://sdg-pathfinder.org/topic/green-jobs'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Regional Infrastructure Projects', 'link': 'https://sdg-pathfinder.org/topic/regional-infrastructure-projects'}, {'key': 'Infrastructure Investment', 'link': 'https://sdg-pathfinder.org/topic/infrastructure-investment'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}, {'key': 'Green Growth Policies', 'link': 'https://sdg-pathfinder.org/topic/green-growth-policies'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Urban Green Growth', 'link': 'https://sdg-pathfinder.org/topic/urban-green-growth'}, {'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Green Growth Policies', 'link': 'https://sdg-pathfinder.org/topic/green-growth-policies'}, {'key': 'Green Growth Initiatives', 'link': 'https://sdg-pathfinder.org/topic/green-growth-initiatives'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'LDCs', 'link': 'https://sdg-pathfinder.org/topic/ldcs'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}, {'key': 'Development Finance', 'link': 'https://sdg-pathfinder.org/topic/development-finance'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Innovators', 'link': 'https://sdg-pathfinder.org/topic/innovators'}, {'key': 'Innovation Collaboration', 'link': 'https://sdg-pathfinder.org/topic/innovation-collaboration'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Credit Guarantee Schemes', 'link': 'https://sdg-pathfinder.org/topic/credit-guarantee-schemes'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Blockchain', 'link': 'https://sdg-pathfinder.org/topic/blockchain'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Access To Finance', 'link': 'https://sdg-pathfinder.org/topic/access-to-finance'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Green Economy', 'link': 'https://sdg-pathfinder.org/topic/green-economy'}, {'key': 'Green Business', 'link': 'https://sdg-pathfinder.org/topic/green-business'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Science, Technology And Innovation Policy', 'link': 'https://sdg-pathfinder.org/topic/science-technology-and-innovation-policy'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Small Island Developing States', 'link': 'https://sdg-pathfinder.org/topic/small-island-developing-states'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Mobile Broadband', 'link': 'https://sdg-pathfinder.org/topic/mobile-broadband'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Blockchain', 'link': 'https://sdg-pathfinder.org/topic/blockchain'}, {'key': 'Mobile Internet', 'link': 'https://sdg-pathfinder.org/topic/mobile-internet'}, {'key': 'Affordable Internet', 'link': 'https://sdg-pathfinder.org/topic/affordable-internet'}, {'key': 'Artificial Intelligence', 'link': 'https://sdg-pathfinder.org/topic/artificial-intelligence'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Small Island Developing States', 'link': 'https://sdg-pathfinder.org/topic/small-island-developing-states'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Small Island Developing States', 'link': 'https://sdg-pathfinder.org/topic/small-island-developing-states'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Innovators', 'link': 'https://sdg-pathfinder.org/topic/innovators'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Infrastructure Planning', 'link': 'https://sdg-pathfinder.org/topic/infrastructure-planning'}, {'key': 'Infrastructure Investment', 'link': 'https://sdg-pathfinder.org/topic/infrastructure-investment'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Sustainable Innovation', 'link': 'https://sdg-pathfinder.org/topic/sustainable-innovation'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'LDCs', 'link': 'https://sdg-pathfinder.org/topic/ldcs'}, {'key': 'Broadband', 'link': 'https://sdg-pathfinder.org/topic/broadband'}, {'key': 'Mobile Subscription Penetration', 'link': 'https://sdg-pathfinder.org/topic/mobile-subscription-penetration'}, {'key': 'Mobile Broadband', 'link': 'https://sdg-pathfinder.org/topic/mobile-broadband'}, {'key': 'Fixed Broadband Penetration', 'link': 'https://sdg-pathfinder.org/topic/fixed-broadband-penetration'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Urban Green Growth', 'link': 'https://sdg-pathfinder.org/topic/urban-green-growth'}]"
industry-innovation-and-infrastructure,10.1787_9789264087736-en,"[{'key': 'Small And Medium Sized Enterprises', 'link': 'https://sdg-pathfinder.org/topic/small-and-medium-sized-enterprises'}, {'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Green Growth Policies', 'link': 'https://sdg-pathfinder.org/topic/green-growth-policies'}, {'key': 'Green Technologies', 'link': 'https://sdg-pathfinder.org/topic/green-technologies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Solar Photovoltaic', 'link': 'https://sdg-pathfinder.org/topic/solar-photovoltaic'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Fossil Fuel Subsidy Reform', 'link': 'https://sdg-pathfinder.org/topic/fossil-fuel-subsidy-reform'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Renewable Energy Resources', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-resources'}, {'key': 'Renewable Energy Programmes', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-programmes'}, {'key': 'Renewable Energy Policy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-policy'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Transition', 'link': 'https://sdg-pathfinder.org/topic/energy-transition'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Energy Intensity', 'link': 'https://sdg-pathfinder.org/topic/energy-intensity'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Fossil Fuel Subsidies', 'link': 'https://sdg-pathfinder.org/topic/fossil-fuel-subsidies'}, {'key': 'Energy Efficiency Policies', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency-policies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Solar Thermal', 'link': 'https://sdg-pathfinder.org/topic/solar-thermal'}, {'key': 'Modern Energy', 'link': 'https://sdg-pathfinder.org/topic/modern-energy'}, {'key': 'Clean Energy Development', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-development'}, {'key': 'Solar Thermal Systems', 'link': 'https://sdg-pathfinder.org/topic/solar-thermal-systems'}, {'key': 'Renewable Energy Production', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-production'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Power Generation', 'link': 'https://sdg-pathfinder.org/topic/power-generation'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Smart Grids', 'link': 'https://sdg-pathfinder.org/topic/smart-grids'}, {'key': 'Energy Demand', 'link': 'https://sdg-pathfinder.org/topic/energy-demand'}, {'key': 'Power Plants', 'link': 'https://sdg-pathfinder.org/topic/power-plants'}, {'key': 'Energy Systems', 'link': 'https://sdg-pathfinder.org/topic/energy-systems'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Variable Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/variable-renewable-energy'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Intensity', 'link': 'https://sdg-pathfinder.org/topic/energy-intensity'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy Sources', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-sources'}, {'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Solar Photovoltaic', 'link': 'https://sdg-pathfinder.org/topic/solar-photovoltaic'}, {'key': 'Solar Thermal', 'link': 'https://sdg-pathfinder.org/topic/solar-thermal'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Concentrated Solar Power', 'link': 'https://sdg-pathfinder.org/topic/concentrated-solar-power'}, {'key': 'Power Plants', 'link': 'https://sdg-pathfinder.org/topic/power-plants'}, {'key': 'Wind Power', 'link': 'https://sdg-pathfinder.org/topic/wind-power'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Power Plants', 'link': 'https://sdg-pathfinder.org/topic/power-plants'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Industrial Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/industrial-energy-efficiency'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Energy Efficiency Investments', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency-investments'}, {'key': 'Energy Intensity', 'link': 'https://sdg-pathfinder.org/topic/energy-intensity'}, {'key': 'Energy Service Companies', 'link': 'https://sdg-pathfinder.org/topic/energy-service-companies'}, {'key': 'Energy Management Systems', 'link': 'https://sdg-pathfinder.org/topic/energy-management-systems'}, {'key': 'Energy Management', 'link': 'https://sdg-pathfinder.org/topic/energy-management'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Liquefied Natural Gas', 'link': 'https://sdg-pathfinder.org/topic/liquefied-natural-gas'}, {'key': 'Renewable Energy Technologies', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-technologies'}, {'key': 'Energy Systems', 'link': 'https://sdg-pathfinder.org/topic/energy-systems'}, {'key': 'Sustainable Energy', 'link': 'https://sdg-pathfinder.org/topic/sustainable-energy'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Wind Power', 'link': 'https://sdg-pathfinder.org/topic/wind-power'}, {'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Fossil Fuel Subsidies', 'link': 'https://sdg-pathfinder.org/topic/fossil-fuel-subsidies'}, {'key': 'Fossil Fuel Subsidy Reform', 'link': 'https://sdg-pathfinder.org/topic/fossil-fuel-subsidy-reform'}, {'key': 'Energy Sector Reform', 'link': 'https://sdg-pathfinder.org/topic/energy-sector-reform'}, {'key': 'Biomass Fuels', 'link': 'https://sdg-pathfinder.org/topic/biomass-fuels'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Variable Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/variable-renewable-energy'}, {'key': 'Power System', 'link': 'https://sdg-pathfinder.org/topic/power-system'}, {'key': 'Wind Power', 'link': 'https://sdg-pathfinder.org/topic/wind-power'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Environmental Technologies', 'link': 'https://sdg-pathfinder.org/topic/environmental-technologies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Technologies', 'link': 'https://sdg-pathfinder.org/topic/energy-technologies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Energy Efficiency Policies', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency-policies'}, {'key': 'Energy Efficiency Investments', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency-investments'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Greenhouse Gas Emissions', 'link': 'https://sdg-pathfinder.org/topic/greenhouse-gas-emissions'}, {'key': 'Carbon Intensity', 'link': 'https://sdg-pathfinder.org/topic/carbon-intensity'}, {'key': 'Electricity Generation Mix', 'link': 'https://sdg-pathfinder.org/topic/electricity-generation-mix'}, {'key': 'Power Plants', 'link': 'https://sdg-pathfinder.org/topic/power-plants'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Transition', 'link': 'https://sdg-pathfinder.org/topic/energy-transition'}, {'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Renewable Energy Technologies', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-technologies'}, {'key': 'Modern Energy Services', 'link': 'https://sdg-pathfinder.org/topic/modern-energy-services'}, {'key': 'Energy Security', 'link': 'https://sdg-pathfinder.org/topic/energy-security'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Energy Demand', 'link': 'https://sdg-pathfinder.org/topic/energy-demand'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy Sources', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-sources'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Variable Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/variable-renewable-energy'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Power Plants', 'link': 'https://sdg-pathfinder.org/topic/power-plants'}, {'key': 'Greenhouse Gas Emissions', 'link': 'https://sdg-pathfinder.org/topic/greenhouse-gas-emissions'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Access', 'link': 'https://sdg-pathfinder.org/topic/energy-access'}, {'key': 'Energy Systems', 'link': 'https://sdg-pathfinder.org/topic/energy-systems'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Concentrated Solar Power', 'link': 'https://sdg-pathfinder.org/topic/concentrated-solar-power'}, {'key': 'Solar Energy', 'link': 'https://sdg-pathfinder.org/topic/solar-energy'}, {'key': 'Solar Photovoltaic', 'link': 'https://sdg-pathfinder.org/topic/solar-photovoltaic'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Green Bonds', 'link': 'https://sdg-pathfinder.org/topic/green-bonds'}, {'key': 'Institutional Investors', 'link': 'https://sdg-pathfinder.org/topic/institutional-investors'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Global Energy System', 'link': 'https://sdg-pathfinder.org/topic/global-energy-system'}, {'key': 'Primary Energy Demand', 'link': 'https://sdg-pathfinder.org/topic/primary-energy-demand'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Renewable Energy Share', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-share'}, {'key': 'Energy Transition', 'link': 'https://sdg-pathfinder.org/topic/energy-transition'}, {'key': 'Energy Access', 'link': 'https://sdg-pathfinder.org/topic/energy-access'}, {'key': 'Modern Energy Services', 'link': 'https://sdg-pathfinder.org/topic/modern-energy-services'}, {'key': 'Energy Intensity', 'link': 'https://sdg-pathfinder.org/topic/energy-intensity'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy Technologies', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-technologies'}, {'key': 'Rural Electrification', 'link': 'https://sdg-pathfinder.org/topic/rural-electrification'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Electricity Market', 'link': 'https://sdg-pathfinder.org/topic/electricity-market'}, {'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Natural Gas', 'link': 'https://sdg-pathfinder.org/topic/natural-gas'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Green Growth', 'link': 'https://sdg-pathfinder.org/topic/green-growth'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Clean Energy Infrastructure', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-infrastructure'}, {'key': 'Clean Energy Investment', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-investment'}, {'key': 'Clean Energy Projects', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-projects'}, {'key': 'Clean Electricity Generation', 'link': 'https://sdg-pathfinder.org/topic/clean-electricity-generation'}, {'key': 'Clean Energy', 'link': 'https://sdg-pathfinder.org/topic/clean-energy'}, {'key': 'Clean Energy Technologies', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-technologies'}, {'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Renewable Energy Projects', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-projects'}, {'key': 'Clean Energy Policies', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-policies'}, {'key': 'Fossil Fuel Subsidies', 'link': 'https://sdg-pathfinder.org/topic/fossil-fuel-subsidies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy Producers', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy-producers'}, {'key': 'Natural Gas', 'link': 'https://sdg-pathfinder.org/topic/natural-gas'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Electricity Generation', 'link': 'https://sdg-pathfinder.org/topic/renewable-electricity-generation'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Energy Efficiency', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency'}, {'key': 'Energy Intensity', 'link': 'https://sdg-pathfinder.org/topic/energy-intensity'}, {'key': 'Energy Efficiency Policies', 'link': 'https://sdg-pathfinder.org/topic/energy-efficiency-policies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Fossil Fuel Subsidies', 'link': 'https://sdg-pathfinder.org/topic/fossil-fuel-subsidies'}]"
affordable-energy,10.1787_9789264087736-en,"[{'key': 'Renewable Energy', 'link': 'https://sdg-pathfinder.org/topic/renewable-energy'}, {'key': 'Electricity Sector', 'link': 'https://sdg-pathfinder.org/topic/electricity-sector'}, {'key': 'Solar Power', 'link': 'https://sdg-pathfinder.org/topic/solar-power'}]"
